No relatives/Do not know any relatives who attended Harvard College,73.1
One parent went to Harvard College,12.3
Two parents went to Harvard College,3.6
Siblings went to Harvard College,7.5
Grandparent went to Harvard College,3.8
Multiple grandparents went to Harvard College,1.7
Aunts or Uncles went to Harvard College,8.2
Other relatives went to Harvard College,6.8
