No relatives/Do not know any relatives who attended Harvard College,72.2
One parent went to Harvard College,12.3
Two parents went to Harvard College,4.5
Siblings went to Harvard College,9
Grandparent went to Harvard College,4.1
Multiple grandparents went to Harvard College,1.8
Aunts or Uncles went to Harvard College,7.3
Other relatives went to Harvard College,6.1
