Arts/Sports/Entertainment,4.015296367
Consulting,2.294455067
Education,2.103250478
Entrepreneurship,0.764818356
Finance,4.971319312
Government/Politics,4.206500956
Graduate School,26.19502868
Health,8.604206501
Media/Publishing,2.868068834
Nonprofit/Public Service,4.397705545
Professional School (MBA&#44; JD&#44; MD&#44; etc.),26.19502868
Technology/Engineering,6.692160612
Business -- Other,4.971319312
Other sector,1.7208413
