Baseball,0
Basketball,1
Cross Country,1
Fencing,0
Field Hockey,0
Football,0
Golf,0
Heavyweight Crew,3
Ice Hockey,0
Lacrosse,1
Lightweight Crew,6
Sailing,1
Skiing,0
Soccer,2
Softball,0
Squash,0
Swimming and Diving,1
Tennis,1
Track and Field,3
Volleyball,1
Water Polo,1
Wrestling,2
