Arts/Sports/Entertainment,8.1
Consulting,2.6
Education,3.1
Entrepreneurship,7.4
Finance,8.3
Government/Politics,12.6
Graduate School,0.5
Health,19.3
Media/Publishing,3.6
Nonprofit/Public Service,6.0
Professional School (MBA&#44; JD&#44; MD&#44; etc.),1.9
Technology/Engineering,10.2
Business -- Other,11.9
Other sector,4.5
