Greater than 2 hours,5.9
Between 1.5 hours and 2 hours,4.9
Between 1 hour and 1.5 hours,8.8
Between 46 minutes and 1 hour,11
Between 31 and 45 minutes,15.1
Between 16 and 30 minutes,23.4
Between 0 and 15 minutes,26.5
I don't have a Facebook,4.4
