Arts/Sports/Entertainment,4.7
Consulting,1.2
Education,3.7
Entrepreneurship,8.8
Finance,3.0
Government/Politics,13.5
Graduate School,2.5
Health,20.9
Media/Publishing,2.2
Nonprofit/Public Service,6.1
Professional School (MBA&#44; JD&#44; MD&#44; etc.),3.9
Technology/Engineering,15.5
Business -- Other,5.2
Other sector,8.7
