4,1260
4,1360
4,1730
4,1820
4,1830
4,1850
4,1860
4,1900
4,1900
4,1910
4,1910
4,1910
4,1920
4,1940
4,1970
4,1970
4,1970
4,1970
4,1990
4,2010
4,2020
4,2020
4,2020
4,2030
4,2030
4,2030
4,2030
4,2040
4,2040
4,2040
4,2050
4,2050
4,2050
4,2050
4,2060
4,2060
4,2060
4,2070
4,2070
4,2070
4,2070
4,2070
4,2070
4,2080
4,2080
4,2080
4,2080
4,2080
4,2080
4,2090
4,2090
4,2090
4,2090
4,2100
4,2100
4,2100
4,2100
4,2110
4,2110
4,2110
4,2110
4,2120
4,2120
4,2120
4,2120
4,2120
4,2120
4,2120
4,2130
4,2140
4,2140
4,2140
4,2140
4,2140
4,2140
4,2140
4,2150
4,2150
4,2150
4,2150
4,2150
4,2150
4,2160
4,2160
4,2160
4,2160
4,2170
4,2170
4,2170
4,2170
4,2170
4,2170
4,2170
4,2170
4,2180
4,2180
4,2180
4,2180
4,2180
4,2180
4,2180
4,2180
4,2180
4,2180
4,2190
4,2190
4,2190
4,2190
4,2190
4,2190
4,2190
4,2190
4,2190
4,2190
4,2190
4,2200
4,2200
4,2200
4,2200
4,2200
4,2200
4,2200
4,2200
4,2200
4,2200
4,2200
4,2200
4,2210
4,2210
4,2210
4,2210
4,2210
4,2210
4,2210
4,2210
4,2210
4,2210
4,2210
4,2210
4,2210
4,2220
4,2220
4,2220
4,2220
4,2220
4,2220
4,2220
4,2220
4,2230
4,2230
4,2230
4,2230
4,2230
4,2230
4,2240
4,2240
4,2240
4,2240
4,2240
4,2240
4,2240
4,2240
4,2240
4,2240
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2250
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2260
4,2270
4,2270
4,2270
4,2270
4,2270
4,2270
4,2270
4,2270
4,2270
4,2270
4,2270
4,2270
4,2270
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2280
4,2290
4,2290
4,2290
4,2290
4,2290
4,2290
4,2290
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2300
4,2310
4,2310
4,2310
4,2310
4,2310
4,2310
4,2310
4,2310
4,2310
4,2310
4,2310
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2320
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2330
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2340
4,2350
4,2350
4,2350
4,2350
4,2350
4,2350
4,2350
4,2350
4,2350
4,2350
4,2350
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2360
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2370
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2380
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2390
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
4,2400
3.9984,2090
3.997,2240
3.995,2370
3.99,2020
3.99,2200
3.99,2220
3.99,2230
3.99,2260
3.99,2290
3.99,2300
3.99,2320
3.99,2320
3.99,2330
3.99,2340
3.99,2350
3.99,2360
3.99,2370
3.99,2380
3.99,2400
3.98,1920
3.98,2000
3.98,2070
3.98,2110
3.98,2120
3.98,2140
3.98,2150
3.98,2150
3.98,2180
3.98,2200
3.98,2220
3.98,2240
3.98,2250
3.98,2280
3.98,2290
3.98,2290
3.98,2310
3.98,2310
3.98,2320
3.98,2330
3.98,2330
3.98,2360
3.98,2360
3.98,2360
3.98,2360
3.98,2370
3.98,2370
3.98,2380
3.98,2380
3.98,2380
3.98,2380
3.978,2360
3.977,2370
3.97,2040
3.97,2140
3.97,2240
3.97,2260
3.97,2270
3.97,2280
3.97,2300
3.97,2320
3.97,2320
3.97,2340
3.97,2340
3.97,2360
3.97,2360
3.97,2400
3.97,2400
3.96,2080
3.96,2080
3.96,2140
3.96,2160
3.96,2190
3.96,2260
3.96,2270
3.96,2280
3.96,2300
3.96,2310
3.96,2320
3.96,2340
3.96,2370
3.96,2400
3.958,2280
3.955,2290
3.95,1840
3.95,1950
3.95,2120
3.95,2130
3.95,2140
3.95,2140
3.95,2150
3.95,2160
3.95,2160
3.95,2170
3.95,2190
3.95,2190
3.95,2200
3.95,2210
3.95,2210
3.95,2220
3.95,2250
3.95,2250
3.95,2280
3.95,2300
3.95,2310
3.95,2310
3.95,2340
3.95,2350
3.95,2370
3.95,2380
3.95,2400
3.94,2100
3.94,2120
3.94,2190
3.94,2200
3.94,2210
3.94,2260
3.94,2270
3.94,2390
3.93,2000
3.93,2110
3.93,2180
3.93,2220
3.93,2250
3.93,2270
3.93,2270
3.93,2280
3.93,2320
3.93,2360
3.93,2370
3.92,2030
3.92,2050
3.92,2190
3.92,2200
3.92,2200
3.92,2280
3.92,2300
3.92,2300
3.92,2350
3.91,2260
3.91,2280
3.9,1860
3.9,1900
3.9,1975
3.9,2000
3.9,2000
3.9,2010
3.9,2020
3.9,2030
3.9,2040
3.9,2060
3.9,2060
3.9,2080
3.9,2090
3.9,2090
3.9,2100
3.9,2110
3.9,2140
3.9,2150
3.9,2150
3.9,2160
3.9,2170
3.9,2180
3.9,2180
3.9,2200
3.9,2200
3.9,2200
3.9,2200
3.9,2210
3.9,2220
3.9,2220
3.9,2220
3.9,2230
3.9,2230
3.9,2230
3.9,2250
3.9,2250
3.9,2250
3.9,2260
3.9,2260
3.9,2260
3.9,2260
3.9,2270
3.9,2280
3.9,2290
3.9,2300
3.9,2300
3.9,2300
3.9,2300
3.9,2310
3.9,2310
3.9,2320
3.9,2320
3.9,2330
3.9,2330
3.9,2340
3.9,2340
3.9,2350
3.9,2350
3.9,2350
3.9,2360
3.9,2360
3.9,2360
3.9,2380
3.9,2380
3.9,2390
3.9,2390
3.9,2390
3.9,2400
3.9,2400
3.9,2400
3.9,2400
3.89,2020
3.89,2110
3.89,2110
3.89,2180
3.89,2280
3.89,2290
3.88,1770
3.88,1980
3.88,2130
3.88,2140
3.88,2220
3.88,2230
3.88,2300
3.88,2320
3.88,2340
3.87,2000
3.87,2160
3.87,2260
3.866,2280
3.86,2030
3.86,2170
3.86,2190
3.86,2350
3.85,1240
3.85,2040
3.85,2190
3.85,2290
3.85,2300
3.85,2320
3.85,2370
3.84,1960
3.84,2300
3.83,2200
3.82,2210
3.82,2320
3.82,2380
3.8,1740
3.8,1810
3.8,1820
3.8,1900
3.8,1900
3.8,1930
3.8,1950
3.8,1970
3.8,2020
3.8,2030
3.8,2040
3.8,2040
3.8,2070
3.8,2110
3.8,2110
3.8,2110
3.8,2110
3.8,2120
3.8,2120
3.8,2120
3.8,2130
3.8,2130
3.8,2130
3.8,2140
3.8,2140
3.8,2150
3.8,2180
3.8,2200
3.8,2210
3.8,2210
3.8,2230
3.8,2230
3.8,2270
3.8,2280
3.8,2300
3.8,2310
3.8,2320
3.8,2320
3.8,2330
3.8,2330
3.8,2330
3.8,2340
3.8,2350
3.8,2350
3.8,2360
3.8,2360
3.8,2360
3.8,2370
3.8,2370
3.8,2400
3.8,2400
3.8,2400
3.8,2400
3.79,2120
3.79,2130
3.78,2010
3.77,2390
3.75,1900
3.75,1930
3.75,2140
3.75,2260
3.75,2310
3.75,2350
3.75,2350
3.72,1990
3.72,2060
3.72,2120
3.7,1920
3.7,1950
3.7,2070
3.7,2120
3.7,2170
3.7,2200
3.7,2200
3.7,2230
3.7,2230
3.7,2230
3.7,2239
3.7,2240
3.7,2240
3.7,2240
3.7,2250
3.7,2260
3.7,2270
3.7,2300
3.7,2330
3.7,2360
3.7,2400
3.63,2180
3.6,2120
3.6,2120
3.6,2190
3.6,2200
3.6,2220
3.6,2260
3.6,2260
3.6,2270
3.56,2130
3.54,2260
3.5,2300
3.3,2170
2.905,2290
