Baseball,6
Basketball,3
Cross Country,4
Fencing,1
Field Hockey,0
Football,18
Golf,2
Heavyweight Crew,3
Ice Hockey,2
Lacrosse,5
Lightweight Crew,3
Sailing,0
Skiing,3
Soccer,3
Softball,0
Squash,3
Swimming and Diving,2
Tennis,1
Track and Field,7
Volleyball,1
Water Polo,2
Wrestling,4
